"","newcode","venue","period","score.diff.cat","strength.cat","season","Date","gcode","combocode","p1","p2","p3","p4","p5","ID.1","ID.2","ID.3","ID.4","ID.5","POS.1","POS.2","POS.3","POS.4","POS.5","NAME.1","NAME.2","NAME.3","NAME.4","NAME.5","TOI","p1G","p1A","p1A2","p1A3","p1A4","p1A5","p2G","p2A","p2A1","p2A3","p2A4","p2A5","p3G","p3A","p3A1","p3A2","p3A4","p3A5","p4G","p4A","p4A1","p4A2","p4A3","p4A5","p5G","p5A","p5A1","p5A2","p5A3","p5A4","CF","CA","FF","FA","SF","SA","GF","GA","SCF","SCA","HSCF","HSCA","OZS","NZS","DZS","team","TCF","TCA","TFF","TFA","TGF","TGA","TSCF","TSCA","THSCF","THSCA"
"50","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.50950314843911e+34,"smithre91","charazd77",NA,NA,NA,4652,782,20000,20000,20000,"RL","D",NA,NA,NA,"REILLY SMITH","ZDENO CHARA",NA,NA,NA,0.675,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"51","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.46151861476196e+33,"smithre91","seidede81","krugxto91",NA,NA,4652,4469,2594,20000,20000,"RL","D","D",NA,NA,"REILLY SMITH","DENNIS SEIDENBERG","TOREY KRUG",NA,NA,0.116666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"52","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",6.89902134009103e+32,"erikslo85","charazd77","mcquaad86",NA,NA,1344,782,3250,20000,20000,"RL","D","D",NA,NA,"LOUI ERIKSSON","ZDENO CHARA","ADAM MCQUAID",NA,NA,0.333333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"53","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",8.65813676573115e+32,"krejcda86","pastrda96","charazd77",NA,NA,2579,3783,782,20000,20000,"C","RL","D",NA,NA,"DAVID KREJCI","DAVID PASTRNAK","ZDENO CHARA",NA,NA,0.858333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"54","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.31357662114009e+30,"campbgr83","soderca85","smithre91","seidede81",NA,706,4679,4652,4469,20000,"CL","C","RL","D",NA,"GREGORY CAMPBELL","CARL SODERBERG","REILLY SMITH","DENNIS SEIDENBERG",NA,0.116666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"55","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.65220991777981e+34,"marchbr88","mcquaad86",NA,NA,NA,3073,3250,20000,20000,20000,"L","D",NA,NA,NA,"BRAD MARCHAND","ADAM MCQUAID",NA,NA,NA,0.333333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"56","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",8.09591726517843e+32,"krejcda86","krugxto91","mcquaad86",NA,NA,2579,2594,3250,20000,20000,"C","D","D",NA,NA,"DAVID KREJCI","TOREY KRUG","ADAM MCQUAID",NA,NA,0.691666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"57","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",6.69104074787235e+32,"bergepa85","marchbr88","krugxto91",NA,NA,332,3073,2594,20000,20000,"C","L","D",NA,NA,"PATRICE BERGERON","BRAD MARCHAND","TOREY KRUG",NA,NA,0.708333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,"BOS",8,6,4,3,0,1,4,1,0,0
"58","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",3.40319418099873e+32,"bergepa85","erikslo85","charazd77",NA,NA,332,1344,782,20000,20000,"C","RL","D",NA,NA,"PATRICE BERGERON","LOUI ERIKSSON","ZDENO CHARA",NA,NA,1.16666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"59","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.30365365767817e+33,"kellych80","connobr92","trotmza90",NA,NA,2396,895,5065,20000,20000,"LC","R","D",NA,NA,"CHRIS KELLY","BRETT CONNOLLY","ZACH TROTMAN",NA,NA,0.341666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"60","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",8.8113253118614e+32,"pastrda96","lucicmi88","charazd77",NA,NA,3783,2937,782,20000,20000,"RL","L","D",NA,NA,"DAVID PASTRNAK","MILAN LUCIC","ZDENO CHARA",NA,NA,0.858333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"61","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.17828921669987e+28,"bergepa85","erikslo85","charazd77","seidede81",NA,332,1344,782,4469,20000,"C","RL","D","D",NA,"PATRICE BERGERON","LOUI ERIKSSON","ZDENO CHARA","DENNIS SEIDENBERG",NA,0.833333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"62","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.26090478615414e+34,"kellych80","connobr92",NA,NA,NA,2396,895,20000,20000,20000,"LC","R",NA,NA,NA,"CHRIS KELLY","BRETT CONNOLLY",NA,NA,NA,0.6,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"63","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.3002206991943e+34,"lucicmi88","charazd77",NA,NA,NA,2937,782,20000,20000,20000,"L","D",NA,NA,NA,"MILAN LUCIC","ZDENO CHARA",NA,NA,NA,0.858333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"64","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.97445197530355e+34,"soderca85","mcquaad86",NA,NA,NA,4679,3250,20000,20000,20000,"C","D",NA,NA,NA,"CARL SODERBERG","ADAM MCQUAID",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"65","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.14446579687382e+33,"campbgr83","smithre91","krugxto91",NA,NA,706,4652,2594,20000,20000,"CL","RL","D",NA,NA,"GREGORY CAMPBELL","REILLY SMITH","TOREY KRUG",NA,NA,0.266666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"66","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.45118328133066e+27,"bergepa85","marchbr88","erikslo85","charazd77","seidede81",332,3073,1344,782,4469,"C","L","RL","D","D","PATRICE BERGERON","BRAD MARCHAND","LOUI ERIKSSON","ZDENO CHARA","DENNIS SEIDENBERG",0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"67","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.01139550372347e+33,"pastrda96","krugxto91","mcquaad86",NA,NA,3783,2594,3250,20000,20000,"RL","D","D",NA,NA,"DAVID PASTRNAK","TOREY KRUG","ADAM MCQUAID",NA,NA,0.691666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"68","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.67422410128221e+28,"kellych80","spoonry92","connobr92","bartkma88",NA,2396,4718,895,241,20000,"LC","CL","R","D",NA,"CHRIS KELLY","RYAN SPOONER","BRETT CONNOLLY","MATT BARTKOWSKI",NA,0.341666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"69","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.14847668061509e+33,"kellych80","soderca85","charazd77",NA,NA,2396,4679,782,20000,20000,"LC","C","D",NA,NA,"CHRIS KELLY","CARL SODERBERG","ZDENO CHARA",NA,NA,0.258333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"70","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.37522739505786e+34,"marchbr88","erikslo85",NA,NA,NA,3073,1344,20000,20000,20000,"L","RL",NA,NA,NA,"BRAD MARCHAND","LOUI ERIKSSON",NA,NA,NA,1.875,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,2,1,0,0,3,0,0,0,0,1,1,"BOS",8,6,4,3,0,1,4,1,0,0
"71","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.15391044693853e+33,"kellych80","soderca85","connobr92",NA,NA,2396,4679,895,20000,20000,"LC","C","R",NA,NA,"CHRIS KELLY","CARL SODERBERG","BRETT CONNOLLY",NA,NA,0.258333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"72","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.08157987685421e+33,"campbgr83","smithre91","charazd77",NA,NA,706,4652,782,20000,20000,"CL","RL","D",NA,NA,"GREGORY CAMPBELL","REILLY SMITH","ZDENO CHARA",NA,NA,0.675,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"73","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.36652283115793e+29,"campbgr83","soderca85","smithre91","charazd77","mcquaad86",706,4679,4652,782,3250,"CL","C","RL","D","D","GREGORY CAMPBELL","CARL SODERBERG","REILLY SMITH","ZDENO CHARA","ADAM MCQUAID",0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"74","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.49841855741927e+34,"campbgr83","smithre91",NA,NA,NA,706,4652,20000,20000,20000,"CL","RL",NA,NA,NA,"GREGORY CAMPBELL","REILLY SMITH",NA,NA,NA,0.791666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"75","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.39940114298256e+29,"krejcda86","pastrda96","lucicmi88","krugxto91","mcquaad86",2579,3783,2937,2594,3250,"C","RL","L","D","D","DAVID KREJCI","DAVID PASTRNAK","MILAN LUCIC","TOREY KRUG","ADAM MCQUAID",0.691666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"76","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",7.30177687696291e+32,"krejcda86","lucicmi88","krugxto91",NA,NA,2579,2937,2594,20000,20000,"C","L","D",NA,NA,"DAVID KREJCI","MILAN LUCIC","TOREY KRUG",NA,NA,0.691666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"77","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",9.87591440606002e+32,"pastrda96","lucicmi88","krugxto91",NA,NA,3783,2937,2594,20000,20000,"RL","L","D",NA,NA,"DAVID PASTRNAK","MILAN LUCIC","TOREY KRUG",NA,NA,0.691666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"78","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",7.38276093335584e+32,"lucicmi88","charazd77","mcquaad86",NA,NA,2937,782,3250,20000,20000,"L","D","D",NA,NA,"MILAN LUCIC","ZDENO CHARA","ADAM MCQUAID",NA,NA,0.858333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"79","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.32416324705506e+34,"campbgr83","mcquaad86",NA,NA,NA,706,3250,20000,20000,20000,"CL","D",NA,NA,NA,"GREGORY CAMPBELL","ADAM MCQUAID",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"80","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",6.51847610232953e+32,"krejcda86","lucicmi88","charazd77",NA,NA,2579,2937,782,20000,20000,"C","L","D",NA,NA,"DAVID KREJCI","MILAN LUCIC","ZDENO CHARA",NA,NA,0.858333333333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"81","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",7.01102710352106e+28,"campbgr83","smithre91","charazd77","krugxto91",NA,706,4652,782,2594,20000,"CL","RL","D","D",NA,"GREGORY CAMPBELL","REILLY SMITH","ZDENO CHARA","TOREY KRUG",NA,0.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"82","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.29958311733733e+33,"soderca85","smithre91","charazd77",NA,NA,4679,4652,782,20000,20000,"C","RL","D",NA,NA,"CARL SODERBERG","REILLY SMITH","ZDENO CHARA",NA,NA,0.675,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"83","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",7.34968890051619e+29,"soderca85","smithre91","charazd77","krugxto91",NA,4679,4652,782,2594,20000,"C","RL","D","D",NA,"CARL SODERBERG","REILLY SMITH","ZDENO CHARA","TOREY KRUG",NA,0.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"84","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.5023370773678e+34,"campbgr83","soderca85",NA,NA,NA,706,4679,20000,20000,20000,"CL","C",NA,NA,NA,"GREGORY CAMPBELL","CARL SODERBERG",NA,NA,NA,0.791666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"85","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.16376206021227e+28,"bergepa85","marchbr88","erikslo85","seidede81","krugxto91",332,3073,1344,4469,2594,"C","L","RL","D","D","PATRICE BERGERON","BRAD MARCHAND","LOUI ERIKSSON","DENNIS SEIDENBERG","TOREY KRUG",0.708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,"BOS",8,6,4,3,0,1,4,1,0,0
"86","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",6.33597994132726e+32,"bergepa85","marchbr88","charazd77",NA,NA,332,3073,782,20000,20000,"C","L","D",NA,NA,"PATRICE BERGERON","BRAD MARCHAND","ZDENO CHARA",NA,NA,1.16666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"87","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.19022375608345e+33,"campbgr83","soderca85","mcquaad86",NA,NA,706,4679,3250,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","ADAM MCQUAID",NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"88","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.15689805804486e+34,"connobr92","charazd77",NA,NA,NA,895,782,20000,20000,20000,"R","D",NA,NA,NA,"BRETT CONNOLLY","ZDENO CHARA",NA,NA,NA,0.258333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"89","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",7.94505749382379e+28,"krejcda86","pastrda96","lucicmi88","charazd77",NA,2579,3783,2937,782,20000,"C","RL","L","D",NA,"DAVID KREJCI","DAVID PASTRNAK","MILAN LUCIC","ZDENO CHARA",NA,0.858333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"90","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",8.23043830106294e+28,"kellych80","connobr92","bartkma88","trotmza90",NA,2396,895,241,5065,20000,"LC","R","D","D",NA,"CHRIS KELLY","BRETT CONNOLLY","MATT BARTKOWSKI","ZACH TROTMAN",NA,0.341666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"91","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.53629689939326e+34,"spoonry92","connobr92",NA,NA,NA,4718,895,20000,20000,20000,"CL","R",NA,NA,NA,"RYAN SPOONER","BRETT CONNOLLY",NA,NA,NA,0.341666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"92","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.11159837428118e+29,"marchbr88","erikslo85","charazd77","seidede81",NA,3073,1344,782,4469,20000,"L","RL","D","D",NA,"BRAD MARCHAND","LOUI ERIKSSON","ZDENO CHARA","DENNIS SEIDENBERG",NA,0.833333333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"93","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.72394371250287e+34,"pastrda96","lucicmi88",NA,NA,NA,3783,2937,20000,20000,20000,"RL","L",NA,NA,NA,"DAVID PASTRNAK","MILAN LUCIC",NA,NA,NA,1.55,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,2,1,1,0,1,1,1,0,0,0,0,1,"BOS",8,6,4,3,0,1,4,1,0,0
"94","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.25136057840026e+34,"kellych80","charazd77",NA,NA,NA,2396,782,20000,20000,20000,"LC","D",NA,NA,NA,"CHRIS KELLY","ZDENO CHARA",NA,NA,NA,0.258333333333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"95","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.87161532868903e+34,"kellych80","trotmza90",NA,NA,NA,2396,5065,20000,20000,20000,"LC","D",NA,NA,NA,"CHRIS KELLY","ZACH TROTMAN",NA,NA,NA,0.341666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"96","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",2.09213485897235e+29,"krejcda86","pastrda96","lucicmi88","krugxto91",NA,2579,3783,2937,2594,20000,"C","RL","L","D",NA,"DAVID KREJCI","DAVID PASTRNAK","MILAN LUCIC","TOREY KRUG",NA,0.691666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"97","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",1.47339467494433e+33,"soderca85","seidede81","krugxto91",NA,NA,4679,4469,2594,20000,20000,"C","D","D",NA,NA,"CARL SODERBERG","DENNIS SEIDENBERG","TOREY KRUG",NA,NA,0.116666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
"98","20142015.21201","away",1,3,"5v5","20142015","2015-04-08","21201",5.44303888195562e+34,"spoonry92","bartkma88",NA,NA,NA,4718,241,20000,20000,20000,"CL","D",NA,NA,NA,"RYAN SPOONER","MATT BARTKOWSKI",NA,NA,NA,0.341666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"BOS",8,6,4,3,0,1,4,1,0,0
