,newcode,venue,score.diff.cat,strength.cat,season,Date,gcode,combocode,p1,p2,p3,p4,p5,ID.1,ID.2,ID.3,ID.4,ID.5,POS.1,POS.2,POS.3,POS.4,POS.5,NAME.1,NAME.2,NAME.3,NAME.4,NAME.5,TOI,p1G,p1A,p1A2,p1A3,p1A4,p1A5,p2G,p2A,p2A1,p2A3,p2A4,p2A5,p3G,p3A,p3A1,p3A2,p3A4,p3A5,p4G,p4A,p4A1,p4A2,p4A3,p4A5,p5G,p5A,p5A1,p5A2,p5A3,p5A4,CF,CA,FF,FA,SF,SA,GF,GA,SCF,SCA,HSCF,HSCA,OZS,NZS,DZS,team,TCF,TCA,TFF,TFA,TGF,TGA,TSCF,TSCA,THSCF,THSCA,CF60,CA60,CF.OFF,CA.OFF,CF.,CF..OFF,CF.REL,FF60,FA60,FF.OFF,FA.OFF,FF.,FF..OFF,FF.REL,GF60,GA60,GF.OFF,GA.OFF,GF.,GF..OFF,GF.REL,SCF60,SCA60,SCF.OFF,SCA.OFF,SCF.,SCF..OFF,SCF.REL,HSCF60,HSCA60,HSCF.OFF,HSCA.OFF,HSCF.,HSCF..OFF,HSCF.REL,OZS.,SH.,SV.
30,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.48E+34,charazd77,seidede81,NA,NA,NA,782,4469,20000,20000,20000,D,D,NA,NA,NA,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,NA,0.833333333,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,144,0,6,6,1,0.5,0.5,72,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,72,0,3,1,1,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,NA
31,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.08E+33,bergepa85,marchbr88,seidede81,NA,NA,332,3073,4469,20000,20000,C,L,D,NA,NA,PATRICE BERGERON,BRAD MARCHAND,DENNIS SEIDENBERG,NA,NA,1.541666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,2,1,0,0,3,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,155.6756757,38.91891892,4,5,0.8,0.444444444,0.355555556,77.83783784,38.91891892,2,2,0.666666667,0.5,0.166666667,0,0,0,1,NA,0,NA,116.7567568,0,1,1,1,0.5,0.5,0,0,0,0,NA,NA,NA,0,0,1
32,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.15E+33,kellych80,soderca85,charazd77,NA,NA,2396,4679,782,20000,20000,LC,C,D,NA,NA,CHRIS KELLY,CARL SODERBERG,ZDENO CHARA,NA,NA,0.258333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,232.2580645,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
33,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.01E+30,kellych80,spoonry92,connobr92,trotmza90,NA,2396,4718,895,5065,20000,LC,CL,R,D,NA,CHRIS KELLY,RYAN SPOONER,BRETT CONNOLLY,ZACH TROTMAN,NA,0.341666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
34,20142015.21,away,3,5v5,20142015,11-04-07,21201,7.25E+32,krejcda86,charazd77,mcquaad86,NA,NA,2579,782,3250,20000,20000,C,D,D,NA,NA,DAVID KREJCI,ZDENO CHARA,ADAM MCQUAID,NA,NA,0.858333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,BOS,8,6,4,3,0,1,4,1,0,0,69.90291262,209.7087379,7,3,0.25,0.7,-0.45,69.90291262,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,69.90291262,0,3,1,1,0.75,0.25,0,0,0,0,NA,NA,NA,0,0,NA
35,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.03E+33,erikslo85,charazd77,seidede81,NA,NA,1344,782,4469,20000,20000,RL,D,D,NA,NA,LOUI ERIKSSON,ZDENO CHARA,DENNIS SEIDENBERG,NA,NA,0.833333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,144,0,6,6,1,0.5,0.5,72,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,72,0,3,1,1,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,NA
36,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.42E+34,bergepa85,seidede81,NA,NA,NA,332,4469,20000,20000,20000,C,D,NA,NA,NA,PATRICE BERGERON,DENNIS SEIDENBERG,NA,NA,NA,1.541666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,2,1,0,0,3,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,155.6756757,38.91891892,4,5,0.8,0.444444444,0.355555556,77.83783784,38.91891892,2,2,0.666666667,0.5,0.166666667,0,0,0,1,NA,0,NA,116.7567568,0,1,1,1,0.5,0.5,0,0,0,0,NA,NA,NA,0,0,1
37,20142015.21,away,3,5v5,20142015,11-04-07,21201,2.62E+28,bergepa85,marchbr88,erikslo85,mcquaad86,NA,332,3073,1344,3250,20000,C,L,RL,D,NA,PATRICE BERGERON,BRAD MARCHAND,LOUI ERIKSSON,ADAM MCQUAID,NA,0.333333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
38,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.27E+33,kellych80,bartkma88,trotmza90,NA,NA,2396,241,5065,20000,20000,LC,D,D,NA,NA,CHRIS KELLY,MATT BARTKOWSKI,ZACH TROTMAN,NA,NA,0.341666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
39,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.27E+33,campbgr83,smithre91,seidede81,NA,NA,706,4652,4469,20000,20000,CL,RL,D,NA,NA,GREGORY CAMPBELL,REILLY SMITH,DENNIS SEIDENBERG,NA,NA,0.116666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
40,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.83E+34,soderca85,krugxto91,NA,NA,NA,4679,2594,20000,20000,20000,C,D,NA,NA,NA,CARL SODERBERG,TOREY KRUG,NA,NA,NA,0.266666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,225,0,7,6,1,0.538461538,0.461538462,225,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,0,NA
41,20142015.21,away,3,5v5,20142015,11-04-07,21201,8.92E+28,bergepa85,marchbr88,charazd77,seidede81,NA,332,3073,782,4469,20000,C,L,D,D,NA,PATRICE BERGERON,BRAD MARCHAND,ZDENO CHARA,DENNIS SEIDENBERG,NA,0.833333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,144,0,6,6,1,0.5,0.5,72,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,72,0,3,1,1,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,NA
42,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.18E+28,bergepa85,erikslo85,charazd77,seidede81,NA,332,1344,782,4469,20000,C,RL,D,D,NA,PATRICE BERGERON,LOUI ERIKSSON,ZDENO CHARA,DENNIS SEIDENBERG,NA,0.833333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,144,0,6,6,1,0.5,0.5,72,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,72,0,3,1,1,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,NA
43,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.31E+30,campbgr83,soderca85,smithre91,seidede81,NA,706,4679,4652,4469,20000,CL,C,RL,D,NA,GREGORY CAMPBELL,CARL SODERBERG,REILLY SMITH,DENNIS SEIDENBERG,NA,0.116666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
44,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.11E+28,kellych80,soderca85,connobr92,charazd77,NA,2396,4679,895,782,20000,LC,C,R,D,NA,CHRIS KELLY,CARL SODERBERG,BRETT CONNOLLY,ZDENO CHARA,NA,0.258333333,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,232.2580645,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
45,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.08E+33,soderca85,charazd77,bartkma88,NA,NA,4679,782,241,20000,20000,C,D,D,NA,NA,CARL SODERBERG,ZDENO CHARA,MATT BARTKOWSKI,NA,NA,0.258333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,232.2580645,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
46,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.26E+29,campbgr83,soderca85,seidede81,krugxto91,NA,706,4679,4469,2594,20000,CL,C,D,D,NA,GREGORY CAMPBELL,CARL SODERBERG,DENNIS SEIDENBERG,TOREY KRUG,NA,0.116666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
47,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.24E+33,marchbr88,seidede81,krugxto91,NA,NA,3073,4469,2594,20000,20000,L,D,D,NA,NA,BRAD MARCHAND,DENNIS SEIDENBERG,TOREY KRUG,NA,NA,0.708333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,169.4117647,84.70588235,6,5,0.666666667,0.545454545,0.121212121,84.70588235,84.70588235,3,2,0.5,0.6,-0.1,0,0,0,1,NA,0,NA,169.4117647,0,2,1,1,0.666666667,0.333333333,0,0,0,0,NA,NA,NA,0,0,1
48,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.08E+33,campbgr83,smithre91,charazd77,NA,NA,706,4652,782,20000,20000,CL,RL,D,NA,NA,GREGORY CAMPBELL,REILLY SMITH,ZDENO CHARA,NA,NA,0.675,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,88.88888889,0,7,6,1,0.538461538,0.461538462,88.88888889,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,0,NA
49,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.66E+33,kellych80,spoonry92,trotmza90,NA,NA,2396,4718,5065,20000,20000,LC,CL,D,NA,NA,CHRIS KELLY,RYAN SPOONER,ZACH TROTMAN,NA,NA,0.341666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
50,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.67E+28,kellych80,spoonry92,connobr92,bartkma88,NA,2396,4718,895,241,20000,LC,CL,R,D,NA,CHRIS KELLY,RYAN SPOONER,BRETT CONNOLLY,MATT BARTKOWSKI,NA,0.341666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
51,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.92E+29,spoonry92,connobr92,bartkma88,trotmza90,NA,4718,895,241,5065,20000,CL,R,D,D,NA,RYAN SPOONER,BRETT CONNOLLY,MATT BARTKOWSKI,ZACH TROTMAN,NA,0.341666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
52,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.28E+34,soderca85,seidede81,NA,NA,NA,4679,4469,20000,20000,20000,C,D,NA,NA,NA,CARL SODERBERG,DENNIS SEIDENBERG,NA,NA,NA,0.116666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
53,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.78E+32,campbgr83,charazd77,mcquaad86,NA,NA,706,782,3250,20000,20000,CL,D,D,NA,NA,GREGORY CAMPBELL,ZDENO CHARA,ADAM MCQUAID,NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
54,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.41E+32,bergepa85,marchbr88,erikslo85,NA,NA,332,3073,1344,20000,20000,C,L,RL,NA,NA,PATRICE BERGERON,BRAD MARCHAND,LOUI ERIKSSON,NA,NA,1.875,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,2,1,0,0,3,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,128,32,4,5,0.8,0.444444444,0.355555556,64,32,2,2,0.666666667,0.5,0.166666667,0,0,0,1,NA,0,NA,96,0,1,1,1,0.5,0.5,0,0,0,0,NA,NA,NA,0,0,1
55,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.79E+33,soderca85,smithre91,seidede81,NA,NA,4679,4652,4469,20000,20000,C,RL,D,NA,NA,CARL SODERBERG,REILLY SMITH,DENNIS SEIDENBERG,NA,NA,0.116666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,0,8,6,NA,0.571428571,NA,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
56,20142015.21,away,3,5v5,20142015,11-04-07,21201,6.69E+32,bergepa85,marchbr88,krugxto91,NA,NA,332,3073,2594,20000,20000,C,L,D,NA,NA,PATRICE BERGERON,BRAD MARCHAND,TOREY KRUG,NA,NA,0.708333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,169.4117647,84.70588235,6,5,0.666666667,0.545454545,0.121212121,84.70588235,84.70588235,3,2,0.5,0.6,-0.1,0,0,0,1,NA,0,NA,169.4117647,0,2,1,1,0.666666667,0.333333333,0,0,0,0,NA,NA,NA,0,0,1
57,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.79E+34,seidede81,krugxto91,NA,NA,NA,4469,2594,20000,20000,20000,D,D,NA,NA,NA,DENNIS SEIDENBERG,TOREY KRUG,NA,NA,NA,0.825,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,145.4545455,72.72727273,6,5,0.666666667,0.545454545,0.121212121,72.72727273,72.72727273,3,2,0.5,0.6,-0.1,0,0,0,1,NA,0,NA,145.4545455,0,2,1,1,0.666666667,0.333333333,0,0,0,0,NA,NA,NA,0,0,1
58,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.51E+34,smithre91,charazd77,NA,NA,NA,4652,782,20000,20000,20000,RL,D,NA,NA,NA,REILLY SMITH,ZDENO CHARA,NA,NA,NA,0.675,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,88.88888889,0,7,6,1,0.538461538,0.461538462,88.88888889,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,0,NA
59,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.23E+33,connobr92,bartkma88,trotmza90,NA,NA,895,241,5065,20000,20000,R,D,D,NA,NA,BRETT CONNOLLY,MATT BARTKOWSKI,ZACH TROTMAN,NA,NA,0.341666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,175.6097561,0,7,6,1,0.538461538,0.461538462,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
60,20142015.21,away,3,5v5,20142015,11-04-07,21201,5.21E+34,kellych80,bartkma88,NA,NA,NA,2396,241,20000,20000,20000,LC,D,NA,NA,NA,CHRIS KELLY,MATT BARTKOWSKI,NA,NA,NA,0.6,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,200,0,6,6,1,0.5,0.5,0,0,4,3,NA,0.571428571,NA,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,NA,NA
61,20142015.21,away,3,5v5,20142015,11-04-07,21201,1.11E+33,erikslo85,seidede81,krugxto91,NA,NA,1344,4469,2594,20000,20000,RL,D,D,NA,NA,LOUI ERIKSSON,DENNIS SEIDENBERG,TOREY KRUG,NA,NA,0.708333333,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,0,0,2,0,0,0,0,1,1,BOS,8,6,4,3,0,1,4,1,0,0,169.4117647,84.70588235,6,5,0.666666667,0.545454545,0.121212121,84.70588235,84.70588235,3,2,0.5,0.6,-0.1,0,0,0,1,NA,0,NA,169.4117647,0,2,1,1,0.666666667,0.333333333,0,0,0,0,NA,NA,NA,0,0,1
62,20142015.21,away,3,5v5,20142015,11-04-07,21201,2.64E+29,krejcda86,pastrda96,krugxto91,mcquaad86,NA,2579,3783,2594,3250,20000,C,RL,D,D,NA,DAVID KREJCI,DAVID PASTRNAK,TOREY KRUG,ADAM MCQUAID,NA,0.691666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,0,173.4939759,8,4,0,0.666666667,-0.666666667,0,173.4939759,4,1,0,0.8,-0.8,0,86.74698795,0,0,0,NA,NA,0,86.74698795,4,0,0,1,-1,0,0,0,0,NA,NA,NA,NA,NA,0
63,20142015.21,away,3,5v5,20142015,11-04-07,21201,4.97E+29,campbgr83,soderca85,smithre91,charazd77,NA,706,4679,4652,782,20000,CL,C,RL,D,NA,GREGORY CAMPBELL,CARL SODERBERG,REILLY SMITH,ZDENO CHARA,NA,0.675,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,BOS,8,6,4,3,0,1,4,1,0,0,88.88888889,0,7,6,1,0.538461538,0.461538462,88.88888889,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,1,0,NA
64,20142015.21,away,3,5v5,20142015,11-04-07,21201,7.21E+28,campbgr83,soderca85,charazd77,krugxto91,NA,706,4679,782,2594,20000,CL,C,D,D,NA,GREGORY CAMPBELL,CARL SODERBERG,ZDENO CHARA,TOREY KRUG,NA,0.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,400,0,7,6,1,0.538461538,0.461538462,400,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,0,NA
65,20142015.21,away,3,5v5,20142015,11-04-07,21201,7.01E+28,campbgr83,smithre91,charazd77,krugxto91,NA,706,4652,782,2594,20000,CL,RL,D,D,NA,GREGORY CAMPBELL,REILLY SMITH,ZDENO CHARA,TOREY KRUG,NA,0.15,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BOS,8,6,4,3,0,1,4,1,0,0,400,0,7,6,1,0.538461538,0.461538462,400,0,3,3,1,0.5,0.5,0,0,0,1,NA,0,NA,0,0,4,1,NA,0.8,NA,0,0,0,0,NA,NA,NA,NA,0,NA
